license_id,location_key
2026830-DCA,4467 AMBOY RD STATEN ISLAND NY 10312 (Staten Island)
2041341-DCA,703 EAST  187 STREET BRONX NY 10458 (Bronx)
2001865-2-DCA,4102 AVENUE H BROOKLYN NY 11210 (Brooklyn)
2123086-DCWP,250 E 139TH ST BRONX NY 10451 (Bronx)
2074327-1-DCA,136 1 AVENUE NEW YORK NY 10009 (Manhattan)
0427285-DCA,67 WARREN STREET NEW YORK NY 10007 (Manhattan)
2130603-1-DCWP,730 KINGS HWY BROOKLYN NY 11223 (Brooklyn)
2130600-1-DCWP,13850 HILLSIDE AVE JAMAICA NY 11435 (Queens)
1204614-DCA,115B ELDRIDGE STREET NEW YORK NY 10002 (Manhattan)
0998150-DCA,6713 FRESH POND ROAD RIDGEWOOD NY 11385 (Queens)
1085091-DCA,36 EAST   12 STREET NEW YORK NY 10003 (Manhattan)
2101410-DCA,6010 PALMETTO ST RIDGEWOOD NY 11385 (Queens)
2122442-DCWP,1222 KINGS HWY BROOKLYN NY 11229 (Brooklyn)
2015495-DCA,8004 25TH AVE EAST ELMHURST NY 11370 (Queens)
2102940-2-DCA,6101 GRAND AVENUE MASPETH NY 11378 (Queens)
2110314-DCA,179 WOODPOINT RD APT 1A BROOKLYN NY 11211 (Brooklyn)
2126330-DCWP,25 ELM PL APT 401 BROOKLYN NY 11201 (Brooklyn)
2086730-DCA,24 W 26TH ST NEW YORK NY 10010 (Manhattan)
1303055-DCA,966 LEXINGTON AVE APT 3S NEW YORK NY 10021 (Manhattan)
2004465-DCA,1224 FULTON STREET BROOKLYN NY 11216 (Brooklyn)
2018730-2-DCA,735 EAST  166 STREET BRONX NY 10456 (Bronx)
2130299-1-DCWP,427 WYTHE AVE BROOKLYN NY 11249 (Brooklyn)
2065881-DCA,1219 CASTLE HILL AVENUE BRONX NY 10462 (Bronx)
2127635-DCWP,780 E 8TH ST BROOKLYN NY 11230 (Brooklyn)
2029595-DCA,180 MONTAGUE ST APT 21F BROOKLYN NY 11201 (Brooklyn)
2125572-DCWP,255 RANDOLPH ST BROOKLYN NY 11237 (Brooklyn)
0982594-DCA,8729 18TH AVE BROOKLYN NY 11214 (Brooklyn)
2127007-DCWP,127 W 29TH ST NEW YORK NY 10001 (Manhattan)
1070933-DCA,2791 RICHMOND AVENUE STATEN ISLAND NY 10314 (Staten Island)
2053364-2-DCA,317 6 AVENUE NEW YORK NY 10014 (Manhattan)
2119194-DCWP,6901 11TH AVE BROOKLYN NY 11228 (Brooklyn)
2127425-DCWP,4818 CHURCH AVENUE BROOKLYN NY 11203 (Brooklyn)
1470078-DCA,126 WEST  116 STREET NEW YORK NY 10026 (Manhattan)
2067097-1-DCA,22 NEVINS ST BROOKLYN NY 11217 (Brooklyn)
2072558-1-DCA,1320 RICHMOND TERRACE STATEN ISLAND NY 10310 (Staten Island)
1242692-DCA,1017 AVENUE OF THE AMERICAS NEW YORK NY 10018 (Manhattan)
2111859-DCA,4697 3RD AVE BRONX NY 10458 (Bronx)
1415855-DCA,580 5TH AVE APT 602 NEW YORK NY 10036 (Manhattan)
2129628-DCWP,3716 58TH ST WOODSIDE NY 11377 (Queens)
1282560-DCA,1050 2 AVENUE NEW YORK NY 10022 (Manhattan)
2130294-DCWP,238 53RD ST BROOKLYN NY 11220 (Brooklyn)
2106075-DCA,530 MCDONALD AVE APT 2F BROOKLYN NY 11218 (Brooklyn)
2102848-DCA,169 MINNA ST BROOKLYN NY 11218 (Brooklyn)
2129069-DCWP,1155 BROADWAY NEW YORK NY 10001 (Manhattan)
2129767-DCWP,681 ELTON AVE BRONX NY 10455 (Bronx)
2049835-2-DCA,12209 LIBERTY AVENUE S RICHMOND HL NY 11419 (Queens)
2110980-DCA,14740 JAMAICA AVE JAMAICA NY 11435 (Queens)
2113318-DCA,501 AVENUE M APT B BROOKLYN NY 11230 (Brooklyn)
1461225-DCA,90-15 PARSONS BOULEVARD JAMAICA NY 11432 (Queens)
2109761-DCA,16602 90TH AVE JAMAICA NY 11432 (Queens)
2004061-DCA,4600 METROPOLITAN AVE RIDGEWOOD NY 11385 (Queens)
2108549-DCA,13220 JAMAICA AVENUE RICHMOND HILL NY 11418 (Queens)
2130740-DCWP,2189 GRAND CONCOURSE BRONX NY 10453 (Bronx)
2075471-1-DCA,494 AUDUBON AVE NEW YORK NY 10040 (Manhattan)
2049722-DCA,10724 CONTINENTAL AVE FOREST HILLS NY 11375 (Queens)
2110586-DCA,146 WOLCOTT ST BROOKLYN NY 11231 (Brooklyn)
2054117-DCA,1115 61ST ST BROOKLYN NY 11219 (Brooklyn)
2126601-DCWP,189 1 STREET BROOKLYN NY 11215 (Brooklyn)
2118781-DCWP,1369 CONEY ISLAND AVE BROOKLYN NY 11230 (Brooklyn)
1460055-DCA,12716 111TH AVE S OZONE PARK NY 11420 (Queens)
2128373-DCWP,29-21 41 AVENUE LONG ISLAND CITY NY 11101 (Queens)
2080430-DCA,2305 27 STREET APT 702 ASTORIA NY 11105 (Queens)
2002760-DCA,7 E FORDHAM RD BRONX NY 10468 (Bronx)
2130175-DCWP,22 E 29TH ST NEW YORK NY 10016 (Manhattan)
2130550-DCWP,637 PARK PL APT 1 BROOKLYN NY 11238 (Brooklyn)
2126031-DCWP,2667 CONEY ISLAND AVE BROOKLYN NY 11223 (Brooklyn)
0974608-DCA,1701 GRAVESEND NECK RD BROOKLYN NY 11229 (Brooklyn)
2127606-DCWP,8460 258TH ST FLORAL PARK NY 11001 (Queens)
2130617-DCWP,1234 CONEY ISLAND AVE BROOKLYN NY 11230 (Brooklyn)
2006989-DCA,8601 ROOSEVELT AVE JACKSON HTS NY 11372 (Queens)
2125577-DCWP,101 NASSAU AVE BROOKLYN NY 11222 (Brooklyn)
2130154-DCWP,321 MANIDA ST BRONX NY 10474 (Bronx)
2117229-DCWP,9122 175TH ST JAMAICA NY 11432 (Queens)
0449774-DCA,140 PENNYFIELD AVE BRONX NY 10465 (Bronx)
2103344-1-DCA,1626 STILLWELL AVE BROOKLYN NY 11223 (Brooklyn)
2109466-DCA,13729 JUNIPER AVE FLUSHING NY 11355 (Queens)
2077014-DCA,1410 BEACH CHANNEL DR FAR ROCKAWAY NY 11691 (Queens)
2073528-1-DCA,3921 4TH AVE BROOKLYN NY 11232 (Brooklyn)
2003772-DCA,1140 BROADWAY APT 206 NEW YORK NY 10001 (Manhattan)
2072705-1-DCA,3804 BOSTON RD BRONX NY 10475 (Bronx)
2127668-DCWP,1274 49TH ST BROOKLYN NY 11219 (Brooklyn)
2072450-1-DCA,171 BLEECKER ST NEW YORK NY 10012 (Manhattan)
2119537-DCWP,118-53 128TH ST JAMAICA NY 11420 (Queens)
2130873-1-DCWP,244 10 AVENUE NEW YORK NY 10001 (Manhattan)
2129698-DCWP,35 PORT RICHMOND AVE STATEN ISLAND NY 10302 (Staten Island)
2030352-DCA,14401 LIBERTY AVE JAMAICA NY 11435 (Queens)
2083260-DCA,110 W 116TH ST APT 1 NEW YORK NY 10026 (Manhattan)
2048331-DCA,1500 AMSTERDAM AVENUE APT STORE NEW YORK NY 10031 (Manhattan)
2084678-DCA,151 NORMAN AVENUE BROOKLYN NY 11222 (Brooklyn)
2130610-DCWP,7902 15TH AVE APT 3B BROOKLYN NY 11228 (Brooklyn)
2049366-DCA,213 CANAL STREET NEW YORK NY 10013 (Manhattan)
2116814-DCWP,160 RIVERSIDE BOULEVARD NEW YORK NY 10023 (Manhattan)
2108259-DCA,2884 FULTON ST BROOKLYN NY 11207 (Brooklyn)
2116574-DCWP,703 E 187TH ST APT 5E BRONX NY 10458 (Bronx)
2128095-DCWP,180 IRVING AVE BROOKLYN NY 11237 (Brooklyn)
2124715-DCWP,466 6TH AVE NEW YORK NY 10011 (Manhattan)
2109964-DCA,1656 BROADWAY NEW YORK NY 10019 (Manhattan)
2124655-DCWP,11914 ROCKAWAY BLVD JAMAICA NY 11420 (Queens)
2130733-DCWP,211 E 53RD ST NEW YORK NY 10022 (Manhattan)
2073482-1-DCA,1043 LEXINGTON AVE APT 1 NEW YORK NY 10021 (Manhattan)
1095007-DCA,405 WILSON AVE BROOKLYN NY 11221 (Brooklyn)
1351944-DCA,11880 MONTAUK ST SAINT ALBANS NY 11412 (Queens)
2128248-DCWP,103 WARREN ST NEW YORK NY 10007 (Manhattan)
2128982-DCWP,102 GREENWICH ST NEW YORK NY 10006 (Manhattan)
2103099-2-DCA,802 SENECA AVENUE RIDGEWOOD NY 11385 (Queens)
2004809-DCA,1163 LIBERTY AVE BROOKLYN NY 11208 (Brooklyn)
2117156-DCWP,2305A 26TH ST LONG ISLAND CITY NY 11105 (Queens)
1320264-DCA,6364 108TH ST FOREST HILLS NY 11375 (Queens)
2123495-DCWP,319 SAINT MARKS PLACE STATEN ISLAND NY 10301 (Staten Island)
2127884-DCWP,13456 SPRINGFIELD BLVD SPRINGFIELD GARDENS NY 11413 (Queens)
2050511-2-DCA,700 3 AVENUE NEW YORK NY 10017 (Manhattan)
2054905-DCA,106 53RD ST BROOKLYN NY 11232 (Brooklyn)
1312180-DCA,225 BROADWAY NEW YORK NY 10007 (Manhattan)
1264974-DCA,6608 79TH ST MIDDLE VILLAGE NY 11379 (Queens)
1342094-DCA,130 BRADHURST AVENUE NEW YORK NY 10039 (Manhattan)
2126046-DCWP,500 2ND AVE NEW YORK NY 10016 (Manhattan)
2101560-DCA,82 W BRIGHTON AVE BROOKLYN NY 11224 (Brooklyn)
2049945-DCA,2882 3 AVENUE APT C BRONX NY 10455 (Bronx)
2121771-DCWP,10418 128TH ST SOUTH RICHMOND HILL NY 11419 (Queens)
2099788-DCA,1143 43RD ST APT A6 BROOKLYN NY 11219 (Brooklyn)
2082170-DCA,714 BROADWAY NEW YORK NY 10003 (Manhattan)
2129961-DCWP,1442 FULTON ST BROOKLYN NY 11216 (Brooklyn)
2130728-DCWP,992 BROADWAY BROOKLYN NY 11221 (Brooklyn)
2124410-DCWP,2595 WEBSTER AVE BRONX NY 10458 (Bronx)
2006750-DCA,3303 BROADWAY ASTORIA NY 11106 (Queens)
2083838-DCA,39 WEST 37 STREET APT 15 NEW YORK NY 10018 (Manhattan)
2127737-DCWP,114 E FORDHAM RD BRONX NY 10468 (Bronx)
2129615-DCWP,5085 BROADWAY APT 3 NEW YORK NY 10034 (Manhattan)
2026421-DCA,11412 MEXICO STREET SAINT ALBANS NY 11412 (Queens)
2127940-DCWP,22009 HILLSIDE AVE QUEENS VILLAGE NY 11427 (Queens)
2116415-DCWP,315 WILLOWBROOK RD STATEN ISLAND NY 10314 (Staten Island)
2125502-DCWP,1673 OCEAN AVE BROOKLYN NY 11230 (Brooklyn)
2126563-DCWP,4018 82ND ST ELMHURST NY 11373 (Queens)
2002373-2-DCA,1020 E 92ND ST BROOKLYN NY 11236 (Brooklyn)
2120449-DCWP,6524 METROPOLITAN AVE MIDDLE VILLAGE NY 11379 (Queens)
2130695-DCWP,16 SUNNYSIDE TER STATEN ISLAND NY 10301 (Staten Island)
2128984-DCWP,13343 37TH AVE FLUSHING NY 11354 (Queens)
2107435-DCA,1350 66TH ST APT 2 BROOKLYN NY 11219 (Brooklyn)
2118268-DCWP,7 W 47TH ST NEW YORK NY 10036 (Manhattan)
2125230-DCWP,10932 112TH ST JAMAICA NY 11420 (Queens)
2114109-DCA,81 PURCELL ST STATEN ISLAND NY 10310 (Staten Island)
1190059-DCA,361 SAINT GEORGE RD STATEN ISLAND NY 10306 (Staten Island)
2118103-DCWP,4318 8TH AVE BROOKLYN NY 11232 (Brooklyn)
2127241-DCWP,2170 WEBSTER AVE BRONX NY 10457 (Bronx)
2087482-DCA,4128 77TH ST ELMHURST NY 11373 (Queens)
2127141-DCWP,2134 ELLIS AVE BRONX NY 10462 (Bronx)
1465634-DCA,2080 JEROME AVE BRONX NY 10453 (Bronx)
2130910-DCWP,10015 DITMARS BLVD EAST ELMHURST NY 11369 (Queens)
2084700-DCA,301 WARDWELL AVE STATEN ISLAND NY 10314 (Staten Island)
2107613-DCA,496 RALPH AVE BROOKLYN NY 11233 (Brooklyn)
2124590-DCWP,1045 EASTERN PKWY APT A BROOKLYN NY 11213 (Brooklyn)
1233231-DCA,1562 OCEAN AVE APT 1D BROOKLYN NY 11230 (Brooklyn)
2096233-DCA,1541B MYRTLE AVE APT 1B BROOKLYN NY 11237 (Brooklyn)
2125711-DCWP,5620 1ST AVE BROOKLYN NY 11220 (Brooklyn)
2129523-DCWP,547 W 47TH ST NEW YORK NY 10036 (Manhattan)
2130627-DCWP,59 W 46TH ST NEW YORK NY 10036 (Manhattan)
2072816-1-DCA,1445 RICHMOND AVE APT A STATEN ISLAND NY 10314 (Staten Island)
2076323-1-DCA,375 EAST  188 STREET BRONX NY 10458 (Bronx)
2121110-DCWP,6709 FRESH POND RD RIDGEWOOD NY 11385 (Queens)
2107992-DCA,113 DYCKMAN STREET NEW YORK NY 10040 (Manhattan)
1247634-DCA,13687 ROOSEVELT AVENUE FLUSHING NY 11354 (Queens)
1268740-DCA,60 S 8TH ST APT D714 BROOKLYN NY 11249 (Brooklyn)
2127637-DCWP,6102 MAURICE AVE MASPETH NY 11378 (Queens)
2098101-DCA,43 UNION AVE STATEN ISLAND NY 10303 (Staten Island)
2100945-2-DCA,102 WESTERVELT AVE STATEN ISLAND NY 10301 (Staten Island)
1142606-DCA,2201 NEPTUNE AVENUE BROOKLYN NY 11224 (Brooklyn)
2095078-DCA,500 5TH AVE APT 37 NEW YORK NY 10110 (Manhattan)
2123630-DCWP,7 BOWERY APT A-104 NEW YORK NY 10002 (Manhattan)
2110790-DCA,16348 PHROANE AVE JAMAICA NY 11433 (Queens)
2128652-DCWP,152 E 55TH ST NEW YORK NY 10022 (Manhattan)
2128631-DCWP,3609 MAIN ST APT CU6 FLUSHING NY 11354 (Queens)
1222271-DCA,3815 AVENUE D BROOKLYN NY 11203 (Brooklyn)
2127240-DCWP,344 E FORDHAM RD BRONX NY 10458 (Bronx)
2030817-DCA,15 BIRCHARD AVE STATEN ISLAND NY 10314 (Staten Island)
2115263-DCA,744 EAST TREMONT AVENUE BRONX NY 10457 (Bronx)
2090894-DCA,24769 JERICHO TPKE BELLEROSE NY 11426 (Queens)
1097934-DCA,100 WALL STREET NEW YORK NY 10005 (Manhattan)
2102908-DCA,244 MADISON AVENUE APT 1020 NEW YORK NY 10016 (Manhattan)
2074683-1-DCA,144A BLEECKER STREET NEW YORK NY 10012 (Manhattan)
1273536-DCA,401 WEST   14 STREET NEW YORK NY 10014 (Manhattan)
2048427-DCA,501 CARY AVE STATEN ISLAND NY 10310 (Staten Island)
2119389-DCWP,1003 SOUTHERN BLVD BRONX NY 10459 (Bronx)
2040732-DCA,3626 UNION STREET APT 2 FLUSHING NY 11354 (Queens)
2117865-DCWP,655 MANHATTAN AVE BROOKLYN NY 11222 (Brooklyn)
0927744-DCA,3213 EAST TREMONT AVENUE BRONX NY 10461 (Bronx)
1304294-DCA,7049 PARSONS BLVD FLUSHING NY 11365 (Queens)
2123579-DCWP,9710 43RD AVE FLUSHING NY 11368 (Queens)
1072679-DCA,1878 LEXINGTON AVENUE NEW YORK NY 10035 (Manhattan)
2059660-DCA,12960 135TH ST SOUTH OZONE PARK NY 11420 (Queens)
0802801-DCA,3202 AVENUE R BROOKLYN NY 11234 (Brooklyn)
2128170-DCWP,480 AUSTIN PL APT C BRONX NY 10455 (Bronx)
2114674-DCA,70 RIVERSIDE DR NEW YORK NY 10024 (Manhattan)
2023759-2-DCA,3779 BROADWAY NEW YORK NY 10032 (Manhattan)
2119007-DCWP,1035 CONEY ISLAND AVE BROOKLYN NY 11230 (Brooklyn)
2118838-DCWP,518 MCDONALD AVE APT 4 BROOKLYN NY 11218 (Brooklyn)
0973927-DCA,21 WEST   47 STREET NEW YORK NY 10036 (Manhattan)
2116475-DCWP,1978 E 17TH ST BROOKLYN NY 11229 (Brooklyn)
2105267-DCA,1281 NOSTRAND AVE APT 3R BROOKLYN NY 11226 (Brooklyn)
2118911-DCWP,385 KNICKERBOCKER AVE BROOKLYN NY 11237 (Brooklyn)
2089103-DCA,200 EAST   15 STREET NEW YORK NY 10003 (Manhattan)
2112596-DCA,10828 37TH DR APT 4F CORONA NY 11368 (Queens)
2119379-DCWP,182 E 95TH ST APT 20J NEW YORK NY 10128 (Manhattan)
1194030-DCA,7136 EDSALL AVE GLENDALE NY 11385 (Queens)
1470216-DCA,554 W 182ND ST NEW YORK NY 10033 (Manhattan)
2128300-DCWP,43 NIGHTINGALE ST STATEN ISLAND NY 10306 (Staten Island)
1412461-DCA,420 EAST   72 STREET NEW YORK NY 10021 (Manhattan)
2127941-DCWP,188 E 78TH ST NEW YORK NY 10075 (Manhattan)
2071325-1-DCA,820 2ND AVE NEW YORK NY 10017 (Manhattan)
1304342-DCA,689 LINCOLN PL APT APT 3R BROOKLYN NY 11216 (Brooklyn)
2108079-DCA,268 NEW DORP LANE STATEN ISLAND NY 10306 (Staten Island)
1390974-DCA,35 WEST   43 STREET NEW YORK NY 10036 (Manhattan)
2126707-DCWP,94-01 37TH AVENUE FLUSHING OUTSIDE USA 11372 (Queens)
1423764-DCA,401 EAST   74 STREET MANHATTAN NY 10021 (Manhattan)
2092445-DCA,4260 BROADWAY NEW YORK NY 10033 (Manhattan)
2122733-DCWP,2347 65TH ST BROOKLYN NY 11204 (Brooklyn)
2128863-DCWP,3839 9TH ST LONG ISLAND CITY NY 11101 (Queens)
2104106-DCA,720 2 AVENUE NEW YORK NY 10016 (Manhattan)
2119620-DCWP,6031 60TH PL APT 2A MASPETH NY 11378 (Queens)
2103367-DCA,5733 228TH ST APT 2 OAKLAND GARDENS NY 11364 (Queens)
2114833-DCA,334 EAST   11 STREET NEW YORK NY 10003 (Manhattan)
1306435-DCA,158 CANNON AVENUE APT 1 STATEN ISLAND NY 10314 (Staten Island)
2068217-DCA,29 W 36TH ST APT 8 NEW YORK NY 10018 (Manhattan)
2115217-DCA,13420 ROCKAWAY BOULEVARD S OZONE PARK NY 11420 (Queens)
2119314-DCWP,781 SHELDON AVE STATEN ISLAND NY 10309 (Staten Island)
2009745-DCA,406 MILFORD ST BROOKLYN NY 11208 (Brooklyn)
2117474-DCWP,2539 BORDEN AVE LONG ISLAND CITY NY 11101 (Queens)
2053709-DCA,987 WESTCHESTER AVE BRONX NY 10459 (Bronx)
2090765-DCA,199 WATER STREET NEW YORK NY 10038 (Manhattan)
2073598-1-DCA,246 EAST   53 STREET NEW YORK NY 10022 (Manhattan)
2127279-DCWP,4158 73RD ST APT 4C WOODSIDE NY 11377 (Queens)
0692573-DCA,999 CO OP CITY BOULEVARD BRONX NY 10475 (Bronx)
2103767-DCA,12704 89TH AVE RICHMOND HILL NY 11418 (Queens)
2112359-DCA,14740 JAMAICA AVE JAMAICA NY 11435 (Queens)
2085965-DCA,1799 WESTCHESTER AVENUE BRONX NY 10472 (Bronx)
2118593-DCWP,11230 NORTHERN BOULEVARD CORONA NY 11368 (Queens)
2097283-1-DCA,11327A QUEENS BLVD FOREST HILLS NY 11375 (Queens)
2126537-DCWP,690 MADISON AVE NEW YORK NY 10065 (Manhattan)
2117280-1-DCWP,14626 NORTHERN BLVD FLUSHING NY 11354 (Queens)
2125400-DCWP,160 W FORDHAM RD APT 164 BRONX NY 10468 (Bronx)
2120338-DCWP,93 GANSEVOORT BLVD STATEN ISLAND NY 10314 (Staten Island)
2101660-2-DCA,414 4TH AVE BROOKLYN NY 11215 (Brooklyn)
1327758-DCA,1301 E 65TH ST APT 2 BROOKLYN NY 11234 (Brooklyn)
1053956-DCA,7601 ROOSEVELT AVE JACKSON HTS NY 11372 (Queens)
2107875-DCA,31 W 47TH ST APT 202 NEW YORK NY 10036 (Manhattan)
2050712-DCA,85N ELIZABETH STREET NEW YORK NY 10013 (Manhattan)
2084145-DCA,15644 78TH ST HOWARD BEACH NY 11414 (Queens)
2120314-DCWP,5924 8TH AVE BROOKLYN NY 11220 (Brooklyn)
2125390-DCWP,423 BRONX PARK AVE BRONX NY 10460 (Bronx)
2052012-DCA,104-38 ROOSEVELT AVENUE APT 1 CORONA NY 11368 (Queens)
2094312-DCA,100A BROADWAY APT 217 BROOKLYN NY 11249 (Brooklyn)
1231805-DCA,261 W 35TH ST APT 204 NEW YORK NY 10001 (Manhattan)
2027010-2-DCA,74 E 116TH ST NEW YORK NY 10029 (Manhattan)
2124427-DCWP,160 20TH ST BROOKLYN NY 11232 (Brooklyn)
2119444-DCWP,176 W 94TH ST NEW YORK NY 10025 (Manhattan)
1108115-DCA,700 WEST  178 STREET NEW YORK NY 10033 (Manhattan)
2095285-DCA,10810 72 AVENUE APT 3 FOREST HILLS NY 11375 (Queens)
2128261-DCWP,10735 FERN PL JAMAICA NY 11433 (Queens)
2099853-DCA,228 EAST  135 STREET BRONX NY 10451 (Bronx)
2118185-DCWP,446 W 58TH ST APT 4R NEW YORK NY 10019 (Manhattan)
1251577-DCA,663 DEGRAW ST BROOKLYN NY 11217 (Brooklyn)
2065922-DCA,3049 72ND ST EAST ELMHURST NY 11370 (Queens)
2127913-DCWP,55 W 184TH ST APT 5C BRONX NY 10468 (Bronx)
2121963-DCWP,5619 5TH AVE BROOKLYN NY 11220 (Brooklyn)
2126509-DCWP,10 HALLETTS PT APT 1742 ASTORIA NY 11102 (Queens)
2113096-DCA,7304 18TH AVE BROOKLYN NY 11204 (Brooklyn)
2124584-DCWP,462 AVE OF THE AMERICAS NEW YORK NY 10011 (Manhattan)
2129318-DCWP,8936 SUTPHIN BLVD JAMAICA NY 11435 (Queens)
2130784-1-DCWP,1020 WINTHROP ST BROOKLYN NY 11212 (Brooklyn)
2130241-DCWP,1120 AVENUE L APT 3 BROOKLYN NY 11230 (Brooklyn)
2129700-DCWP,290 WILD AVE STATEN ISLAND NY 10314 (Staten Island)
1140917-DCA,20810 CROSS ISLAND PARKWAY APT SUITE550 BAYSIDE NY 11360 (Queens)
1415806-DCA,2432 RICHMOND TERRACE STATEN ISLAND NY 10302 (Staten Island)
2127268-2-DCWP,847 KNICKERBOCKER AVE BROOKLYN NY 11207 (Brooklyn)
2118912-DCWP,385 KNICKERBOCKER AVE BROOKLYN NY 11237 (Brooklyn)
2124624-DCWP,43 W 47TH ST APT 413 NEW YORK NY 10036 (Manhattan)
2129546-DCWP,15019 NORTHERN BLVD FLUSHING NY 11354 (Queens)
2100182-DCA,824 MCDONALD AVENUE BROOKLYN NY 11218 (Brooklyn)
1251489-DCA,66 W 47TH ST NEW YORK NY 10036 (Manhattan)
2069426-DCA,10930 54 AVENUE APT 2 CORONA NY 11368 (Queens)
2092475-DCA,214 WEST   88 STREET NEW YORK NY 10024 (Manhattan)
2127822-DCWP,15 W BURNSIDE AVE BRONX NY 10453 (Bronx)
2118747-DCWP,3121 23RD AVE ASTORIA NY 11105 (Queens)
2117117-DCWP,2206 BROADWAY APT 4 NEW YORK NY 10024 (Manhattan)
1244067-DCA,1524 E 96TH ST BROOKLYN NY 11236 (Brooklyn)
2117414-DCWP,4112A MAIN ST APT 2 FLUSHING NY 11355 (Queens)
2115360-DCWP,510 MADISON AVE NEW YORK NY 10022 (Manhattan)
1409028-DCA,8801 QUEENS BOULEVARD ELMHURST NY 11373 (Queens)
2083835-DCA,39 WEST 37 STREET APT 15 NEW YORK NY 10018 (Manhattan)
1127419-DCA,5002 QUEENS BLVD WOODSIDE NY 11377 (Queens)
1343408-DCA,1200 SAINT NICHOLAS AVE NEW YORK NY 10032 (Manhattan)
2040698-DCA,221 CLAWSON ST STATEN ISLAND NY 10306 (Staten Island)
2130136-DCWP,6268 BOOTH ST FLUSHING NY 11374 (Queens)
2124767-DCWP,3081 BRIGHTON 1ST ST BROOKLYN NY 11235 (Brooklyn)
2071410-DCA,24-30 35TH ST APT 2 QUEENS NY 11103 (Queens)
1190225-DCA,372 WILSON AVE BROOKLYN NY 11221 (Brooklyn)
2115576-DCWP,1194 1ST AVE APT 5B NEW YORK NY 10065 (Manhattan)
2076629-DCA,2751 CROPSEY AVE APT 2 BROOKLYN NY 11214 (Brooklyn)
1290406-DCA,1260A WESTCHESTER AVENUE BRONX NY 10459 (Bronx)
2001493-DCA,8401 ROOSEVELT AVENUE JACKSON HTS NY 11372 (Queens)
1180977-DCA,227 WEST   30 STREET NEW YORK NY 10001 (Manhattan)
2127123-DCWP,136-21 HILLSIDE AVE. APT M10 QUEENS NY 11418 (Queens)
2120633-DCWP,1202 AVENUE K APT 1F BROOKLYN NY 11230 (Brooklyn)
2128236-DCWP,4038A 196TH ST AUBURNDALE NY 11358 (Queens)
2121105-DCWP,4611 QUEENS BLVD SUNNYSIDE NY 11104 (Queens)
0951311-DCA,83 EAST    7 STREET NEW YORK NY 10003 (Manhattan)
2034411-DCA,644 WATER ST APT 2E NEW YORK NY 10002 (Manhattan)
2120238-DCWP,400 S 2ND ST APT 1 BROOKLYN NY 11211 (Brooklyn)
1249531-DCA,8 W 38TH ST APT 1201 NEW YORK NY 10018 (Manhattan)
2129551-DCWP,440 86TH ST BROOKLYN NY 11209 (Brooklyn)
2128686-DCWP,840 WASHINGTON AVE BROOKLYN NY 11238 (Brooklyn)
2128256-DCWP,13809 QUEENS BLVD BRIARWOOD NY 11435 (Queens)
2099550-DCA,2439 87 STREET APT 2 EAST ELMHURST NY 11369 (Queens)
2107189-DCA,40 TEHAMA ST APT 3L BROOKLYN NY 11218 (Brooklyn)
2117408-DCWP,1612 WESTCHESTER AVE BRONX NY 10472 (Bronx)
2057879-DCA,5065 BROADWAY APT 1 NEW YORK NY 10034 (Manhattan)
2014009-DCA,11B KERMIT AVENUE STATEN ISLAND NY 10305 (Staten Island)
2102595-DCA,15010 14 AVENUE WHITESTONE NY 11357 (Queens)
2098574-2-DCA,12601 15 AVENUE COLLEGE POINT NY 11356 (Queens)
2111478-DCA,448 83RD ST BROOKLYN NY 11209 (Brooklyn)
2127806-DCWP,4101 21ST ST LONG ISLAND CITY NY 11101 (Queens)
2074847-1-DCA,711 8TH AVE NEW YORK NY 10036 (Manhattan)
2067901-DCA,407 3 AVENUE NEW YORK NY 10016 (Manhattan)
2109055-DCA,5511 NORTHERN BOULEVARD WOODSIDE NY 11377 (Queens)
2130749-DCWP,11635 120TH ST JAMAICA NY 11420 (Queens)
2127627-DCWP,100 W 57TH ST NEW YORK NY 10019 (Manhattan)
1061266-DCA,43 COLLFIELD AVE STATEN ISLAND NY 10302 (Staten Island)
2086196-DCA,157 COLUMBUS AVENUE APT 4TH NEW YORK NY 10023 (Manhattan)
2129109-DCWP,221 E 44TH ST NEW YORK NY 10017 (Manhattan)
2126934-DCWP,558 W 181ST ST NEW YORK NY 10033 (Manhattan)
2033048-DCA,2250 2 AVENUE NEW YORK NY 10029 (Manhattan)
2127303-DCWP,8415 4TH AVE APT A11 BROOKLYN NY 11209 (Brooklyn)
2097647-DCA,888 7 AVENUE NEW YORK NY 10106 (Manhattan)
2130859-DCWP,99 LORING AVE STATEN ISLAND NY 10312 (Staten Island)
2128053-DCWP,2632 W 13TH ST BROOKLYN NY 11223 (Brooklyn)
1103433-DCA,2140 E 74TH ST BROOKLYN NY 11234 (Brooklyn)
1219419-DCA,531A CLINTON ST APT 4 BROOKLYN NY 11231 (Brooklyn)
2074345-1-DCA,115 WEST   23 STREET NEW YORK NY 10011 (Manhattan)
2009602-DCA,777 E 31ST ST APT 6R BROOKLYN NY 11210 (Brooklyn)
2123505-DCWP,401 9TH AVE NEW YORK NY 10001 (Manhattan)
2128487-DCWP,321 W 35TH ST APT 1 NEW YORK NY 10001 (Manhattan)
2128659-DCWP,369 GLENMORE AVE BROOKLYN NY 11207 (Brooklyn)
2098291-DCA,3977 WHITE PLAINS RD BRONX NY 10466 (Bronx)
2128908-DCWP,69 BEVY CT BROOKLYN NY 11229 (Brooklyn)
