entity_id,registration_id,full_address,zip_code,Latitude,Longitude
BA-1317052-2022,1475130-DCA,1639 UTICA AVE BROOKLYN NY 11234 (Brooklyn),11234,40.63218,-73.928283
BA-1249044-2022,2000057-DCA,430 E TREMONT AVE BRONX NY 10457 (Bronx),10457,40.84748,-73.89992
BA-1185514-2022,2000076-DCA,1695 EAST 22 STREET APT 1 BROOKLYN NY 11229 (Brooklyn),11229,40.61011,-73.951429
BA-1552218-2022,2000082-DCA,480 3RD AVE BROOKLYN NY 11215 (Brooklyn),11215,40.67073,-73.99164
BA-1561373-2022,2000083-DCA,325 WEST   16 STREET NEW YORK NY 10011 (Manhattan),10011,40.74148,-74.002468
BA-1406866-2022,2000095-DCA,134 UNION ST APT 2F BROOKLYN NY 11231 (Brooklyn),11231,40.68416,-74.00221
BA-1463772-2022,2000111-DCA,163 HICKORY AVENUE STATEN ISLAND NY 10305 (Staten Island),10305,40.59342,-74.072255
BA-1213111-2022,2000118-DCA,15 ELDERT ST BROOKLYN NY 11207 (Brooklyn),11207,40.68571,-73.914084
BA-1216515-2022,2000136-DCA,1601 SAINT JOHNS PL BROOKLYN NY 11233 (Brooklyn),11233,40.67021,-73.923963
BA-1450854-2022,2000138-DCA,52 LEEDS STREET STATEN ISLAND NY 10306 (Staten Island),10306,40.56361,-74.12392
BA-1559964-2022,2000154-DCA,7 WEST 36 STREET APT 502 NEW YORK NY 10018 (Manhattan),10018,40.74993,-73.984094
BA-1115401-2022,2000182-DCA,50 LEFFERTS AVE APT 2J BROOKLYN NY 11225 (Brooklyn),11225,40.66181,-73.959371
BA-1566801-2022,2000196-DCA,13124 131ST AVE S OZONE PARK NY 11420 (Queens),11420,40.67081,-73.807186
BA-1565776-2022,2000223-DCA,11 KERMIT AVENUE APT B STATEN ISLAND NY 10305 (Staten Island),10305,40.59788,-74.082015
BA-1212826-2022,2000228-DCA,100 4 PLACE APT L BROOKLYN NY 11231 (Brooklyn),11231,40.67796,-73.998421
BA-1536027-2022,2000232-DCA,2915 WESTCHESTER AVE BRONX NY 10461 (Bronx),10461,40.84623,-73.833312
BA-1206405-2022,2000234-DCA,2416 65TH ST BROOKLYN NY 11204 (Brooklyn),11204,40.61088,-73.976532
BA-1584539-2023,2000251-DCA,871 OCEAN AVE BROOKLYN NY 11226 (Brooklyn),11226,40.64104,-73.959283
BA-1597690-2023,2000254-DCA,289 MESEROLE ST BROOKLYN NY 11206 (Brooklyn),11206,40.70876,-73.936215
BA-1384441-2022,2000272-DCA,617 EAST  108 STREET BROOKLYN NY 11236 (Brooklyn),11236,40.65168,-73.895626
BA-1304273-2022,2000292-2-DCA,40 1/2 MACOMBS PLACE NEW YORK NY 10039 (Manhattan),10039,40.82639,-73.938321
BA-1558467-2022,2000300-DCA,11303 LIBERTY AVE S RICHMOND HL NY 11419 (Queens),11419,40.68545,-73.829326
BA-1081024-2022,2000313-DCA,19821 49 AVENUE FRESH MEADOWS NY 11365 (Queens),11365,40.75075,-73.78082
BA-1377269-2022,2000315-DCA,850 3 AVENUE BROOKLYN NY 11232 (Brooklyn),11232,40.65852,-74.003327
BA-1333353-2022,2000316-DCA,9436 MERRICK BLVD JAMAICA NY 11433 (Queens),11433,40.70302,-73.791761
BA-1283526-2022,2000317-DCA,253 TROY AVE BROOKLYN NY 11213 (Brooklyn),11213,40.67054,-73.936511
BA-1104076-2022,2000334-DCA,485 DARLINGTON AVE STATEN ISLAND NY 10309 (Staten Island),10309,40.53429,-74.202062
BA-1537489-2022,2000344-DCA,12509 10TH AVE COLLEGE POINT NY 11356 (Queens),11356,40.78858,-73.842651
BA-1079369-2022,2000352-DCA,435 PACIFIC ST BROOKLYN NY 11217 (Brooklyn),11217,40.68574,-73.983818
BA-1304543-2022,2000353-DCA,3528 154TH ST FLUSHING NY 11354 (Queens),11354,40.76582,-73.810853
BA-1311655-2022,2000361-DCA,10401 FRANCIS LEWIS BOULEVARD HOLLIS NY 11427 (Queens),11427,40.71026,-73.752429
BA-1239601-2022,2000362-DCA,2141 CROTONA AVE APT 11K BRONX NY 10457 (Bronx),10457,40.84935,-73.887649
BA-1406711-2022,2000368-DCA,53 BRADLEY AVE STATEN ISLAND NY 10314 (Staten Island),10314,40.6112,-74.1323
BA-1506273-2022,2000404-2-DCA,901 1ST AVE STORE 10 NEW YORK NY 10022 (Manhattan),10022,40.75429,-73.965866
BA-1566882-2022,2000408-DCA,3924 104TH ST CORONA NY 11368 (Queens),11368,40.75048,-73.862024
BA-1208541-2022,2000434-DCA,16815 106TH AVE JAMAICA NY 11433 (Queens),11433,40.7004,-73.788668
BA-1544715-2022,2000452-DCA,82 AVENUE O BROOKLYN NY 11204 (Brooklyn),11204,40.61042,-73.98206
BA-1406921-2022,2000474-2-DCA,881 8TH AVE NEW YORK NY 10019 (Manhattan),10019,40.76388,-73.984954
BA-1430507-2022,2000475-2-DCA,368 8TH AVE APT 1 NEW YORK NY 10001 (Manhattan),10001,40.74872,-73.995979
BA-1172585-2022,2000478-DCA,150 MYRTLE AVENUE BROOKLYN NY 11201 (Brooklyn),11201,40.69361,-73.98308
BA-1409583-2022,2000519-DCA,6224 MYRTLE AVE APT A GLENDALE NY 11385 (Queens),11385,40.70089,-73.893197
BA-1309162-2022,2000533-DCA,7636 162ND ST FLUSHING NY 11366 (Queens),11366,40.72471,-73.8065
BA-1522894-2022,2000556-DCA,8393 115TH ST RICHMOND HILL NY 11418 (Queens),11418,40.70357,-73.836677
BA-1579097-2023,2000557-DCA,2386 48TH ST ASTORIA NY 11103 (Queens),11103,40.76612,-73.904385
BA-1377269-2022,2000559-DCA,850 3 AVENUE BROOKLYN NY 11232 (Brooklyn),11232,40.65852,-74.003327
BA-1235255-2022,2000609-DCA,4257 27TH ST LONG ISLAND CITY NY 11101 (Queens),11101,40.7488,-73.9411
BA-1235255-2022,2000610-DCA,4257 27TH ST LONG ISLAND CITY NY 11101 (Queens),11101,40.7488,-73.9411
BA-1250652-2022,2000614-2-DCA,97 STANTON ST NEW YORK NY 10002 (Manhattan),10002,40.72134,-73.988153
BA-1339757-2022,2000619-DCA,8520 20TH AVE APT 1 BROOKLYN NY 11214 (Brooklyn),11214,40.60504,-73.997821
BA-1534771-2022,2000626-DCA,155A 31ST ST BROOKLYN NY 11232 (Brooklyn),11232,40.65746,-74.002065
BA-1568063-2023,2000627-DCA,150 JACKSON ST APT 1B BROOKLYN NY 11211 (Brooklyn),11211,40.71659,-73.945262
BA-1210660-2022,2000648-DCA,1306 ROCKLAND AVE APT 1B STATEN ISLAND NY 10314 (Staten Island),10314,40.59527,-74.160106
BA-1327005-2022,2000656-DCA,4502 JUNCTION BLVD CORONA NY 11368 (Queens),11368,40.74454,-73.867815
BA-1406850-2022,2000658-DCA,7143 KISSENA BLVD FLUSHING NY 11367 (Queens),11367,40.72865,-73.815155
BA-1406850-2022,2000659-DCA,7143 KISSENA BLVD FLUSHING NY 11367 (Queens),11367,40.72865,-73.815155
BA-1185819-2022,2000661-DCA,78 GWENN LOOP STATEN ISLAND NY 10314 (Staten Island),10314,40.58922,-74.144001
BA-1539605-2022,2000669-2-DCA,1521 WESTCHESTER AVE BRONX NY 10472 (Bronx),10472,40.8286,-73.879102
BA-1577664-2023,2000679-DCA,77 LAKE AVE STATEN ISLAND NY 10303 (Staten Island),10303,40.63513,-74.150682
BA-1510684-2022,2000730-DCA,717 CONEY ISLAND AVENUE BROOKLYN NY 11218 (Brooklyn),11218,40.64014,-73.96902
BA-1225620-2022,2000755-DCA,5103 HASPEL ST ELMHURST NY 11373 (Queens),11373,40.73469,-73.881856
BA-1311687-2022,2000765-DCA,2251 SCHENECTADY AVE BROOKLYN NY 11234 (Brooklyn),11234,40.61711,-73.929585
BA-1197998-2022,2000779-DCA,300 E 75TH ST APT 4J NEW YORK NY 10021 (Manhattan),10021,40.77063,-73.956662
BA-1421302-2022,2000789-DCA,2123 E 38TH ST BROOKLYN NY 11234 (Brooklyn),11234,40.60856,-73.927502
BA-1217843-2022,2000807-2-DCA,8707 GRAND AVE ELMHURST NY 11373 (Queens),11373,40.73637,-73.878234
BA-1521398-2022,2000825-DCA,824 E 221ST ST BRONX NY 10467 (Bronx),10467,40.88369,-73.857976
BA-1083281-2022,2000832-DCA,17 ELLSWORTH PL STATEN ISLAND NY 10314 (Staten Island),10314,40.61418,-74.117711
BA-1558193-2022,2000839-2-DCA,11321 ROCKAWAY BLVD S OZONE PARK NY 11420 (Queens),11420,40.67712,-73.825176
BA-1539267-2022,2000840-DCA,3734 LACONIA AVE BRONX NY 10469 (Bronx),10469,40.87912,-73.852703
BA-1109555-2022,2000863-DCA,431 PROSPECT PL BROOKLYN NY 11238 (Brooklyn),11238,40.67619,-73.961803
BA-1286691-2022,2000869-DCA,37 REID AVE BREEZY POINT NY 11697 (Queens),11697,40.56304,-73.911326
BA-1108208-2022,2000871-DCA,114 8TH AVE APT 2FS NEW YORK NY 10011 (Manhattan),10011,40.74083,-74.001725
BA-1331897-2022,2000874-DCA,1980 2ND AVE APT 2D NEW YORK NY 10029 (Manhattan),10029,40.78791,-73.94442
BA-1108944-2022,2000875-DCA,4309 43RD ST APT 1A SUNNYSIDE NY 11104 (Queens),11104,40.7449,-73.921186
BA-1084639-2022,2000876-DCA,121 EAST   95 STREET BROOKLYN NY 11212 (Brooklyn),11212,40.66266,-73.924711
BA-1384571-2022,2000884-DCA,536 W 145TH ST NEW YORK NY 10031 (Manhattan),10031,40.82569,-73.948724
BA-1396291-2022,2000888-DCA,2842 BRIGHAM STREET BROOKLYN NY 11235 (Brooklyn),11235,40.58471,-73.932147
BA-1236000-2022,2000909-DCA,1507 DEAN STREET BROOKLYN NY 11213 (Brooklyn),11213,40.67625,-73.938153
BA-1338780-2022,2000955-DCA,1123 E 31ST ST BROOKLYN NY 11210 (Brooklyn),11210,40.62376,-73.945273
BA-1275560-2022,2000960-DCA,9004 182ND ST HOLLIS NY 11423 (Queens),11423,40.71095,-73.779793
BA-1296335-2022,2000971-DCA,6143 186TH ST FRESH MEADOWS NY 11365 (Queens),11365,40.73987,-73.788239
BA-1319912-2022,2000982-DCA,948 SOUTHERN BLVD BRONX NY 10459 (Bronx),10459,40.82161,-73.891685
BA-1565339-2022,2000991-DCA,2507 TENBROECK AVE BRONX NY 10469 (Bronx),10469,40.86337,-73.852958
BA-1341403-2022,2001002-2-DCA,161 E 116TH ST APT A NEW YORK NY 10029 (Manhattan),10029,40.79837,-73.941016
BA-1194416-2022,2001005-2-DCA,66 E 161ST ST BRONX NY 10451 (Bronx),10451,40.82761,-73.925279
BA-1458586-2022,2001019-DCA,7230 BROADWAY JACKSON HEIGHTS NY 11372 (Queens),11372,40.74748,-73.893296
BA-1575101-2023,2001036-DCA,500 7 AVENUE APT 8 NEW YORK NY 10018 (Manhattan),10018,40.75299,-73.989186
BA-1543948-2022,2001043-DCA,1845 PARK AVENUE NEW YORK NY 10035 (Manhattan),10035,40.80592,-73.938394
BA-1468177-2022,2001045-DCA,2839 VALENTINE AVE APT 3A BRONX NY 10458 (Bronx),10458,40.86924,-73.890161
BA-1197054-2022,2001070-DCA,10104 93 STREET OZONE PARK NY 11416 (Queens),11416,40.6835,-73.847528
BA-1116056-2022,2001077-DCA,1601 BRONXDALE AVE APT 201 BRONX NY 10462 (Bronx),10462,40.84355,-73.856945
BA-1543248-2022,2001080-DCA,4712 JUNCTION BLVD APT A CORONA NY 11368 (Queens),11368,40.74286,-73.867493
BA-1196172-2022,2001095-DCA,2753 CONEY ISLAND AVENUE APT 206 BROOKLYN NY 11235 (Brooklyn),11235,40.58934,-73.960499
BA-1350322-2022,2001117-DCA,350 MARCUS GARVEY BLVD APT 2 BROOKLYN NY 11221 (Brooklyn),11221,40.68504,-73.938466
BA-1321864-2022,2001124-DCA,15516 99TH ST HOWARD BEACH NY 11414 (Queens),11414,40.66488,-73.834493
BA-1083278-2022,2001131-DCA,824 62 STREET BROOKLYN NY 11220 (Brooklyn),11220,40.63392,-74.010041
BA-1118411-2022,2001140-DCA,3449A BROADWAY NEW YORK NY 10031 (Manhattan),10031,40.8236,-73.95253
BA-1359693-2022,2001144-DCA,13119 LIBERTY AVE S RICHMOND HL NY 11419 (Queens),11419,40.69019,-73.814612
BA-1103897-2022,2001185-DCA,693 MOTHER GASTON BLVD BROOKLYN NY 11212 (Brooklyn),11212,40.66191,-73.904858
BA-1723050-2025,2001210-DCA,234 W 13TH ST NEW YORK NY 10011 (Manhattan),10011,40.73819,-74.000971
BA-1115848-2022,2001221-DCA,148 57TH ST BROOKLYN NY 11220 (Brooklyn),11220,40.64584,-74.022129
BA-1122275-2022,2001223-DCA,3449 BROADWAY NEW YORK NY 10031 (Manhattan),10031,40.8236,-73.95253
BA-1211572-2022,2001226-DCA,371 MOTHER GASTON BLVD BROOKLYN NY 11212 (Brooklyn),11212,40.66994,-73.906909
BA-1124307-2022,2001240-DCA,17511 HILLSIDE AVE JAMAICA NY 11432 (Queens),11432,40.71186,-73.787452
BA-1543823-2022,2001248-2-DCA,3277 RICHMOND AVE STATEN ISLAND NY 10312 (Staten Island),10312,40.55933,-74.16951
BA-1209730-2022,2001259-DCA,817 FOSTER AVE BROOKLYN NY 11230 (Brooklyn),11230,40.63139,-73.968671
BA-1197185-2022,2001269-DCA,67 E BROADWAY NEW YORK NY 10002 (Manhattan),10002,40.71362,-73.995166
BA-1324674-2022,2001285-DCA,1501 BROADWAY APT 510.1 NEW YORK NY 10036 (Manhattan),10036,40.7571,-73.986193
BA-1092067-2022,2001290-DCA,6214 11TH AVE BROOKLYN NY 11219 (Brooklyn),11219,40.63023,-74.004291
BA-1538568-2022,2001304-2-DCA,931 MANOR RD STATEN ISLAND NY 10314 (Staten Island),10314,40.60398,-74.120736
BA-1420391-2022,2001317-DCA,6224 MYRTLE AVE GLENDALE NY 11385 (Queens),11385,40.70089,-73.893197
BA-1556473-2022,2001328-DCA,2929 BOSTON RD BRONX NY 10469 (Bronx),10469,40.86827,-73.858935
BA-1197082-2022,2001358-DCA,6640 60 PLACE RIDGEWOOD NY 11385 (Queens),11385,40.70711,-73.900729
BA-1115316-2022,2001393-2-DCA,1460 SOUTHERN BLVD BRONX NY 10460 (Bronx),10460,40.83265,-73.890557
BA-1212558-2022,2001426-2-DCA,177 1ST AVE NEW YORK NY 10003 (Manhattan),10003,40.72928,-73.984074
BA-1169857-2022,2001444-DCA,1810 123RD ST COLLEGE POINT NY 11356 (Queens),11356,40.78298,-73.844957
BA-1198669-2022,2001457-DCA,224 EAST   39 STREET NEW YORK NY 10016 (Manhattan),10016,40.7484,-73.974747
BA-1410417-2022,2001473-DCA,2234 PALMER AVE BRONX NY 10475 (Bronx),10475,40.8604,-73.825627
BA-1212307-2022,2001479-DCA,230 EAST   30 STREET NEW YORK NY 10016 (Manhattan),10016,40.74275,-73.978889
BA-1238773-2022,2001493-DCA,8401 ROOSEVELT AVENUE JACKSON HTS NY 11372 (Queens),11372,40.74785,-73.881934
BA-1342027-2022,2001506-DCA,9723 84TH ST OZONE PARK NY 11416 (Queens),11416,40.68303,-73.856038
BA-1123899-2022,2001513-DCA,121 BIONIA AVE STATEN ISLAND NY 10305 (Staten Island),10305,40.59475,-74.074125
BA-1101001-2022,2001535-DCA,172 E 106TH ST APT 1 NEW YORK NY 10029 (Manhattan),10029,40.79186,-73.945392
BA-1100899-2022,2001539-DCA,1034 CONEY ISLAND AVE BROOKLYN NY 11230 (Brooklyn),11230,40.63254,-73.966858
BA-1720637-2025,2001545-DCA,315 W 39TH ST APT 607 NEW YORK NY 10018 (Manhattan),10018,40.75564,-73.991882
BA-1207095-2022,2001556-DCA,300 RECTOR PL APT 8P NEW YORK NY 10280 (Manhattan),10280,40.7091,-74.017104
BA-1163178-2022,2001574-DCA,7126 169TH ST FRESH MEADOWS NY 11365 (Queens),11365,40.72984,-73.800578
BA-1337021-2022,2001586-DCA,386 TROUTMAN STREET BROOKLYN NY 11237 (Brooklyn),11237,40.70605,-73.92337
BA-1126688-2022,2001588-DCA,425 EAST   58 STREET NEW YORK NY 10022 (Manhattan),10022,40.75868,-73.961705
BA-1564527-2022,2001618-DCA,96 WYCKOFF AVENUE BROOKLYN NY 11237 (Brooklyn),11237,40.70437,-73.919344
BA-1304549-2022,2001641-2-DCA,25609 UNION TPKE GLEN OAKS NY 11004 (Queens),11004,40.74566,-73.714555
BA-1492227-2022,2001668-DCA,1021 162ND ST APT 6B WHITESTONE NY 11357 (Queens),11357,40.79222,-73.799871
BA-1555125-2022,2001689-DCA,5809 8TH AVE APT 1 BROOKLYN NY 11220 (Brooklyn),11220,40.63651,-74.008489
BA-1213534-2022,2001711-DCA,15010 107 AVENUE JAMAICA NY 11433 (Queens),11433,40.69459,-73.800612
BA-1380878-2022,2001720-DCA,9154 GOLD RD OZONE PARK NY 11417 (Queens),11417,40.6741,-73.844449
BA-1325852-2022,2001733-DCA,1805 JEROME AVE BRONX NY 10453 (Bronx),10453,40.8492,-73.911292
BA-1257393-2022,2001735-DCA,82 GRANITE AVENUE STATEN ISLAND NY 10302 (Staten Island),10302,40.63548,-74.147671
BA-1174651-2022,2001744-DCA,870 LINDEN BLVD BROOKLYN NY 11203 (Brooklyn),11203,40.6541,-73.925643
BA-1558467-2022,2001748-DCA,11303 LIBERTY AVE S RICHMOND HL NY 11419 (Queens),11419,40.68545,-73.829326
BA-1558467-2022,2001764-DCA,11303 LIBERTY AVE S RICHMOND HL NY 11419 (Queens),11419,40.68545,-73.829326
BA-1109236-2022,2001811-DCA,7927 MYRTLE AVENUE GLENDALE NY 11385 (Queens),11385,40.70285,-73.869722
BA-1192972-2022,2001836-DCA,2052 BAY RIDGE AVENUE BROOKLYN NY 11204 (Brooklyn),11204,40.61354,-73.987091
BA-1195984-2022,2001839-DCA,1223 EAST   45 STREET BROOKLYN NY 11234 (Brooklyn),11234,40.63123,-73.933029
BA-1568923-2023,2001840-DCA,14055 BURDEN CRES APT 4B BRIARWOOD NY 11435 (Queens),11435,40.71107,-73.816664
BA-1337846-2022,2001844-DCA,9312 AVENUE K BROOKLYN NY 11236 (Brooklyn),11236,40.63847,-73.899934
BA-1118089-2022,2001859-DCA,2305 27TH ST ASTORIA NY 11105 (Queens),11105,40.7757,-73.915629
BA-1191018-2022,2001863-DCA,482 CHESTER ST BROOKLYN NY 11212 (Brooklyn),11212,40.65983,-73.909201
BA-1294325-2022,2001865-2-DCA,4102 AVENUE H BROOKLYN NY 11210 (Brooklyn),11210,40.63231,-73.936857
BA-1415333-2022,2001874-2-DCA,6414 WOODSIDE AVE WOODSIDE NY 11377 (Queens),11377,40.74397,-73.900634
BA-1287019-2022,2001881-DCA,2148 BROADWAY NEW YORK NY 10023 (Manhattan),10023,40.78138,-73.981177
BA-1106173-2022,2001890-DCA,7124 ROOSEVELT AVE APT 2 JACKSON HEIGHTS NY 11372 (Queens),11372,40.74657,-73.894041
BA-1439294-2022,2001894-2-DCA,1154 LEXINGTON AVE NEW YORK NY 10075 (Manhattan),10075,40.77535,-73.958623
BA-1511245-2022,2001901-DCA,1020 UTICA AVE BROOKLYN NY 11203 (Brooklyn),11203,40.64783,-73.929974
BA-1543386-2022,2001928-DCA,1591 PARK AVE APT 14F NEW YORK NY 10029 (Manhattan),10029,40.79774,-73.944368
BA-1511460-2022,2001938-DCA,36 WEST   47 STREET NEW YORK NY 10036 (Manhattan),10036,40.75719,-73.979855
BA-1207943-2022,2001946-DCA,8204 101ST AVE OZONE PARK NY 11416 (Queens),11416,40.68116,-73.856886
BA-1225743-2022,2001990-DCA,1403 STORY AVE BRONX NY 10473 (Bronx),10473,40.82254,-73.882614
BA-1415454-2022,2001996-DCA,2424 42 STREET ASTORIA NY 11103 (Queens),11103,40.76812,-73.909367
BA-1107693-2022,2002025-2-DCA,7211 35TH AVE JACKSON HTS NY 11372 (Queens),11372,40.75084,-73.89377
BA-1440253-2022,2002027-DCA,3636 PRINCE ST APT P1 FLUSHING NY 11354 (Queens),11354,40.7614,-73.832896
BA-1198114-2022,2002032-DCA,24034 68TH AVE LITTLE NECK NY 11362 (Queens),11362,40.751,-73.737956
BA-1118908-2022,2002039-DCA,7932 208TH ST HOLLIS HILLS NY 11364 (Queens),11364,40.73394,-73.76317
BA-1437512-2022,2002043-DCA,2541 RICHMOND TER STATEN ISLAND NY 10303 (Staten Island),10303,40.63781,-74.145648
BA-1361056-2022,2002049-DCA,89 BENNETT AVE STATEN ISLAND NY 10312 (Staten Island),10312,40.53776,-74.181112
BA-1121091-2022,2002087-DCA,8942 129TH ST RICHMOND HILL NY 11418 (Queens),11418,40.69919,-73.822009
BA-1537660-2022,2002120-DCA,180 14TH ST BROOKLYN NY 11215 (Brooklyn),11215,40.66767,-73.991936
BA-1310201-2022,2002123-2-DCA,1629 LEXINGTON AVE APT 1 NEW YORK NY 10029 (Manhattan),10029,40.79022,-73.947744
BA-1235809-2022,2002144-DCA,230 EVERGREEN AVE STATEN ISLAND NY 10305 (Staten Island),10305,40.59032,-74.085865
BA-1124851-2022,2002148-DCA,1947 RICHMOND TERRACE STATEN ISLAND NY 10302 (Staten Island),10302,40.63833,-74.12906
BA-1602743-2023,2002151-DCA,581 5TH AVE APT 2 NEW YORK NY 10017 (Manhattan),10017,40.75681,-73.978444
BA-1326449-2022,2002158-DCA,13523 NORTHERN BLVD FLUSHING NY 11354 (Queens),11354,40.76289,-73.832401
BA-1113514-2022,2002166-2-DCA,4410 43 AVENUE SUNNYSIDE NY 11104 (Queens),11104,40.74508,-73.919998
BA-1535243-2022,2002172-2-DCA,690 WASHINGTON STREET NEW YORK NY 10014 (Manhattan),10014,40.73435,-74.008483
BA-1527185-2022,2002179-DCA,11303 SUTPHIN BLVD JAMAICA NY 11435 (Queens),11435,40.68682,-73.794285
BA-1564153-2022,2002180-DCA,12211A GUY R BREWER BLVD JAMAICA NY 11434 (Queens),11434,40.67907,-73.779945
BA-1438357-2022,2002183-2-DCA,6505 14TH AVE BROOKLYN NY 11219 (Brooklyn),11219,40.62454,-73.999424
BA-1241018-2022,2002197-DCA,9427 52ND AVE ELMHURST NY 11373 (Queens),11373,40.74002,-73.86843
BA-1324449-2022,2002231-DCA,145 ROBIN RD STATEN ISLAND NY 10305 (Staten Island),10305,40.59315,-74.066742
BA-1551439-2022,2002244-DCA,1539 SAINT NICHOLAS AVENUE NEW YORK NY 10033 (Manhattan),10033,40.85296,-73.931078
BA-1162975-2022,2002252-DCA,101 BELMONT AVENUE APT GROUND BROOKLYN NY 11212 (Brooklyn),11212,40.66902,-73.906406
BA-1279320-2022,2002258-DCA,316 BEACH 146TH ST ROCKAWAY PARK NY 11694 (Queens),11694,40.57206,-73.862584
BA-1163857-2022,2002262-2-DCA,3142 HEATH AVE BRONX NY 10463 (Bronx),10463,40.87877,-73.899554
BA-1470208-2022,2002281-DCA,2226 GREENE AVE RIDGEWOOD NY 11385 (Queens),11385,40.71125,-73.906184
BA-1317606-2022,2002325-DCA,58 WEST   47 STREET NEW YORK NY 10036 (Manhattan),10036,40.75741,-73.980375
BA-1216630-2022,2002330-DCA,2074 MATTHEWS AVENUE APT 2ND BRONX NY 10462 (Bronx),10462,40.85314,-73.862961
BA-1249374-2022,2002373-2-DCA,1020 E 92ND ST BROOKLYN NY 11236 (Brooklyn),11236,40.64417,-73.908221
BA-1387288-2022,2002382-DCA,106 MOTT ST APT P NEW YORK NY 10013 (Manhattan),10013,40.71748,-73.997338
BA-1193495-2022,2002399-DCA,19934 24TH RD WHITESTONE NY 11357 (Queens),11357,40.77495,-73.791691
BA-1469786-2022,2002401-DCA,1662 GRAND AVENUE BRONX NY 10453 (Bronx),10453,40.84745,-73.914782
BA-1512767-2022,2002403-DCA,94 DEKALB AVE BROOKLYN NY 11201 (Brooklyn),11201,40.68984,-73.979068
BA-1315739-2022,2002412-DCA,1683 E 16TH ST BROOKLYN NY 11229 (Brooklyn),11229,40.60869,-73.957311
BA-1203971-2022,2002413-DCA,2214 40 AVENUE APT APT 1R LONG ISLAND CITY NY 11101 (Queens),11101,40.75461,-73.940059
BA-1595419-2023,2002420-DCA,4720 2ND AVE BROOKLYN NY 11232 (Brooklyn),11232,40.65061,-74.015359
BA-1578221-2023,2002424-DCA,6621 SAUNDERS ST REGO PARK NY 11374 (Queens),11374,40.72674,-73.855825
BA-1562222-2022,2002435-DCA,62 GRAND AVE STATEN ISLAND NY 10301 (Staten Island),10301,40.61646,-74.10017
BA-1246641-2022,2002464-DCA,14548 23RD AVE APT 1 WHITESTONE NY 11357 (Queens),11357,40.77834,-73.822115
BA-1198651-2022,2002479-DCA,1321 SAINT NICHOLAS AVE NEW YORK NY 10033 (Manhattan),10033,40.8462,-73.936022
BA-1133950-2022,2002480-625-DCA,1601 86TH ST BROOKLYN NY 11214 (Brooklyn),11214,40.61025,-74.006922
BA-1071326-2022,2002497-DCA,3960 65TH PL WOODSIDE NY 11377 (Queens),11377,40.74422,-73.898877
BA-1549967-2022,2002520-DCA,476 MCDONALD AVENUE BROOKLYN NY 11218 (Brooklyn),11218,40.64245,-73.979385
BA-1545186-2022,2002531-653-DCA,226 4 AVENUE BROOKLYN NY 11215 (Brooklyn),11215,40.67727,-73.983156
BA-1050158-2022,2002544-DCA,3938 QUEENS BOULEVARD SUNNYSIDE NY 11104 (Queens),11104,40.74388,-73.924926
BA-1310512-2022,2002549-DCA,11748 125TH ST S OZONE PARK NY 11420 (Queens),11420,40.67501,-73.812718
BA-1483450-2022,2002564-DCA,554 SHEPHERD AVE BROOKLYN NY 11208 (Brooklyn),11208,40.67077,-73.879979
BA-1557459-2022,2002565-DCA,9021 215TH ST QUEENS VILLAGE NY 11428 (Queens),11428,40.72332,-73.746305
BA-1548878-2022,2002566-DCA,12016 83 AVENUE KEW GARDENS NY 11415 (Queens),11415,40.70841,-73.831947
BA-1721284-2025,2002572-DCA,2220 FLATBUSH AVE BROOKLYN NY 11234 (Brooklyn),11234,40.61569,-73.929244
BA-1240822-2022,2002574-DCA,4235 MAIN ST APT RP FLUSHING NY 11355 (Queens),11355,40.75443,-73.827882
BA-1128163-2022,2002582-DCA,160 BEACH   91 STREET ROCKAWAY BEACH NY 11693 (Queens),11693,40.5859,-73.813991
BA-1194588-2022,2002611-DCA,2926 CONEY ISLAND AVE BROOKLYN NY 11235 (Brooklyn),11235,40.58553,-73.960494
BA-1469175-2022,2002630-681-DCA,454 9 AVENUE NEW YORK NY 10018 (Manhattan),10018,40.75426,-73.995658
BA-1453632-2022,2002664-DCA,7310 37TH AVE JACKSON HEIGHTS NY 11372 (Queens),11372,40.74888,-73.892496
BA-1570930-2023,2002682-DCA,292 CONKLIN AVE BROOKLYN NY 11236 (Brooklyn),11236,40.64566,-73.899253
BA-1229168-2022,2002697-DCA,1840 RICHMOND TER STATEN ISLAND NY 10310 (Staten Island),10310,40.6372,-74.126547
BA-1413926-2022,2002704-2-DCA,289 PAGE AVE STATEN ISLAND NY 10307 (Staten Island),10307,40.51696,-74.233656
BA-1575394-2023,2002719-DCA,6226 MYRTLE AVE APT 102 GLENDALE NY 11385 (Queens),11385,40.7009,-73.893197
BA-1215910-2022,2002728-DCA,13427 134TH AVE SOUTH OZONE PARK NY 11420 (Queens),11420,40.66829,-73.804486
BA-1564933-2022,2002734-DCA,973 SOUTHERN BLVD BRONX NY 10459 (Bronx),10459,40.8222,-73.891749
BA-1509669-2022,2002737-DCA,512 E 138TH ST BRONX NY 10454 (Bronx),10454,40.80746,-73.919016
BA-1516672-2022,2002741-DCA,2098 BARTOW AVE BRONX NY 10475 (Bronx),10475,40.86859,-73.827117
BA-1486847-2022,2002742-DCA,651 RIVER AVE BRONX NY 10451 (Bronx),10451,40.82065,-73.929615
